CODSUPERVISOR,CODGERENTE,POSICAO,DATA,CODUSUR,CODFILIAL,CODEPTO,CODFORNEC,CODPROD,CODCLI,VLVENDA,VLCUSTOFIN,QT,QTBNF,QTCLIENTE,PESO,QTPED,VLBONIFIC
26,1,F,2023-11-20,1059,2,3,4,2030,126500,87.5,64.6059,50,0,1,4.25,1,0.0
26,1,F,2023-11-20,1059,2,3,4,2047,126500,87.5,64.5723,50,0,1,4.25,1,0.0
26,1,F,2023-11-20,1059,2,3,4,103991,126500,87.5,64.6067,50,0,1,4.5,1,0.0
26,1,F,2023-11-21,1059,2,3,4,2030,7331,87.5,63.5794,50,0,1,4.25,1,0.0
26,1,F,2023-11-21,1059,2,3,4,2030,104694,87.5,63.5794,50,0,1,4.25,1,0.0
26,1,F,2023-11-21,1059,2,3,4,2048,7331,87.5,64.3343,50,0,1,4.25,1,0.0
26,1,F,2023-11-22,907,2,3,4,2047,115672,87.5,64.5723,50,0,1,4.25,1,0.0
26,1,F,2023-11-22,1059,2,3,4,2029,140915,87.5,64.5436,50,0,1,4.25,1,0.0
40,2,F,2023-11-01,793,2,3,4,2030,126416,87.5,61.9809,50,0,1,4.25,1,0.0
40,2,F,2023-11-08,793,2,3,4,2048,126416,87.5,61.7093,50,0,1,4.25,1,0.0
40,2,F,2023-11-16,793,2,3,4,2030,121064,87.5,61.9809,50,0,1,4.25,1,0.0
49,1,F,2023-11-01,905,2,3,4,2030,6970,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-01,905,2,3,4,2030,131239,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-01,909,2,3,4,2030,1967,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-01,909,2,3,4,2030,118561,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-01,909,2,3,4,103991,118561,87.5,64.6065,50,0,1,4.5,1,0.0
49,1,F,2023-11-01,944,2,3,4,2030,1841,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-01,944,2,3,4,2030,1856,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-01,944,2,3,4,103991,137742,87.5,64.6065,50,0,1,4.5,1,0.0
49,1,F,2023-11-02,909,2,3,4,2030,104408,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-02,909,2,3,4,2030,140775,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-03,690,2,3,4,2030,5606,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-06,905,2,3,4,2030,604,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-06,909,2,3,4,2048,141507,87.5,64.3343,50,0,1,4.25,1,0.0
49,1,F,2023-11-06,914,2,3,4,2030,117063,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-07,690,2,3,4,2030,8955,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-07,690,2,3,4,2048,125882,87.5,64.3343,50,0,1,4.25,1,0.0
49,1,F,2023-11-07,690,2,3,4,103991,8955,87.5,64.6067,50,0,1,4.5,1,0.0
49,1,F,2023-11-07,905,2,3,4,2030,110680,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-07,905,2,3,4,2030,120193,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-07,905,2,3,4,2048,607,87.5,64.3343,50,0,1,4.25,1,0.0
49,1,F,2023-11-07,905,2,3,4,2056,115223,87.5,64.298,50,0,1,4.25,1,0.0
49,1,F,2023-11-07,905,2,3,4,103991,607,87.5,64.6067,50,0,1,4.5,1,0.0
49,1,F,2023-11-07,914,2,3,4,2030,117512,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-07,922,2,3,4,2030,124795,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-07,922,2,3,4,2030,125937,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-08,905,2,3,4,2030,108603,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-08,905,2,3,4,2030,140026,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-09,690,2,3,4,2030,2011,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-09,914,2,3,4,2029,136358,87.5,64.5436,50,0,1,4.25,1,0.0
49,1,F,2023-11-09,914,2,3,4,2030,126298,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-09,914,2,3,4,2030,136358,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-09,914,2,3,4,2048,136358,87.5,64.3343,50,0,1,4.25,1,0.0
49,1,F,2023-11-09,914,2,3,4,124409,106380,87.5,61.98175,50,0,1,4.25,1,0.0
49,1,F,2023-11-09,914,2,3,4,124409,126298,87.5,61.98175,50,0,1,4.25,1,0.0
49,1,F,2023-11-09,914,2,3,4,124409,136358,87.5,61.98175,50,0,1,4.25,1,0.0
49,1,F,2023-11-09,927,2,3,4,2030,137698,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-10,905,2,3,4,2029,106719,87.5,64.5436,50,0,1,4.25,1,0.0
49,1,F,2023-11-10,905,2,3,4,2030,832,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-10,927,2,3,4,2030,123233,87.5,64.6059,50,0,1,4.25,1,0.0
49,1,F,2023-11-10,927,2,3,4,2047,2669,87.5,64.5723,50,0,1,4.25,1,0.0
49,1,F,2023-11-10,927,2,3,4,103991,2669,87.5,64.6067,50,0,1,4.5,1,0.0
49,1,F,2023-11-13,909,2,3,4,2030,117515,87.5,64.6059,50,0,1,4.25,1,0.0
55,1,F,2023-11-08,1135,2,3,4,2040,102094,91.5,67.5514,50,0,1,4.25,1,0.0
49,1,F,2023-11-09,914,2,3,4,2041,126298,91.5,67.3236,50,0,1,4.25,1,0.0
55,1,F,2023-11-16,1135,2,3,4,2040,5791,91.5,67.5514,50,0,1,4.25,1,0.0
55,1,F,2023-11-16,1135,2,3,4,2040,119801,91.5,67.5514,50,0,1,4.25,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2041,3466,91.5,67.3236,50,0,1,4.25,1,0.0
52,1,F,2023-11-20,911,2,3,4,2040,121668,91.5,67.5514,50,0,1,4.25,1,0.0
52,1,L,2023-11-23,1005,2,3,4,109471,111830,91.5,66.28515,50,0,1,3.75,1,0.0
52,1,F,2023-11-10,894,2,3,4,2040,139975,91.5,67.5514,50,0,1,4.25,1,0.0
52,1,F,2023-11-10,894,2,3,4,2041,139975,91.5,67.3236,50,0,1,4.25,1,0.0
52,1,F,2023-11-11,1408,2,3,4,2040,2725,91.5,67.5514,50,0,1,4.25,1,0.0
52,1,F,2023-11-13,911,2,3,4,2040,114661,91.5,67.5514,50,0,1,4.25,1,0.0
52,1,F,2023-11-14,1408,2,3,4,2040,136796,91.5,67.5514,50,0,1,4.25,1,0.0
52,1,F,2023-11-15,451,2,3,4,2040,101533,91.5,67.5514,50,0,1,4.25,1,0.0
52,1,F,2023-11-16,451,2,3,4,2040,3149,91.5,67.5514,50,0,1,4.25,1,0.0
52,1,F,2023-11-16,451,2,3,4,2041,3149,91.5,67.3236,50,0,1,4.25,1,0.0
52,1,F,2023-11-16,475,2,3,4,2040,124094,91.5,67.5514,50,0,1,4.25,1,0.0
49,1,F,2023-11-21,905,2,3,4,2040,108603,91.5,67.5514,50,0,1,4.25,1,0.0
49,1,F,2023-11-22,927,2,3,4,2040,131183,91.5,67.5514,50,0,1,4.25,1,0.0
49,1,L,2023-11-23,690,2,3,4,2040,5606,91.5,67.5514,50,0,1,4.25,1,0.0
49,1,F,2023-11-13,914,2,3,4,2040,111418,91.5,67.5514,50,0,1,4.25,1,0.0
49,1,F,2023-11-13,914,2,3,4,2040,131879,91.5,67.5514,50,0,1,4.25,1,0.0
49,1,F,2023-11-13,914,2,3,4,2041,111418,91.5,67.3236,50,0,1,4.25,1,0.0
49,1,F,2023-11-15,914,2,3,4,2040,120189,91.5,67.5514,50,0,1,4.25,1,0.0
49,1,F,2023-11-15,914,2,3,4,2041,120189,91.5,67.3236,50,0,1,4.25,1,0.0
49,1,F,2023-11-16,914,2,3,4,2040,117063,91.5,67.5514,50,0,1,4.25,1,0.0
49,1,F,2023-11-16,914,2,3,4,2041,117063,91.5,67.3236,50,0,1,4.25,1,0.0
49,1,F,2023-11-17,914,2,3,4,2041,2654,91.5,67.3236,50,0,1,4.25,1,0.0
49,1,F,2023-11-17,1045,2,3,4,2040,123160,91.5,80.51268,50,10,1,5.1,2,18.3
49,1,F,2023-11-17,1045,2,3,4,2041,123160,91.5,67.3236,50,0,1,4.25,1,0.0
49,1,F,2023-11-18,1045,2,3,4,2040,4338,91.5,67.5514,50,0,1,4.25,1,0.0
49,1,F,2023-11-18,1045,2,3,4,2041,4338,91.5,80.23932,50,10,1,5.1,2,18.3
55,1,F,2023-11-15,1135,2,3,4,2040,109348,91.5,67.5514,50,0,1,4.25,1,0.0
52,1,F,2023-11-01,451,2,3,4,102426,121320,101.5,88.0402,50,0,1,49.5,1,0.0
52,1,F,2023-11-01,451,2,3,4,2061,121320,101.5,87.3919,50,0,1,4.95,1,0.0
55,1,F,2023-11-01,964,2,3,4,2061,129046,107.0,87.5569,50,0,1,4.95,1,0.0
55,1,F,2023-11-01,964,2,3,4,102419,129046,107.0,88.1986,50,0,1,4.95,1,0.0
49,1,F,2023-11-01,1045,2,3,4,102419,131669,107.0,88.1986,50,0,1,4.95,1,0.0
52,1,F,2023-11-01,451,2,3,4,102419,123378,107.5,88.2136,50,0,1,4.95,1,0.0
52,1,F,2023-11-01,451,2,3,4,2039,123378,119.0,97.8044,100,0,1,7.4,1,0.0
55,1,F,2023-11-20,1135,2,3,4,102426,3466,120.0,88.5952,50,0,1,49.5,1,0.0
52,1,L,2023-11-23,1005,2,3,4,102426,111830,120.0,88.5952,50,0,1,49.5,1,0.0
52,1,F,2023-11-13,911,2,3,4,102419,103888,120.0,88.5886,50,0,1,4.95,1,0.0
52,1,F,2023-11-16,911,2,3,4,102426,141819,120.0,88.5952,50,0,1,49.5,1,0.0
52,1,F,2023-11-21,1266,2,3,4,102419,2700,120.0,88.5886,50,0,1,4.95,1,0.0
52,1,F,2023-11-01,1266,2,3,4,102419,116773,120.0,88.5886,50,0,1,4.95,1,0.0
52,1,F,2023-11-06,1005,2,3,4,102419,102012,120.0,88.5886,50,0,1,4.95,1,0.0
52,1,F,2023-11-09,1005,2,3,4,2061,5375,120.0,88.39585,50,0,1,4.95,1,0.0
52,1,F,2023-11-09,1005,2,3,4,102419,5375,120.0,88.5886,50,0,1,4.95,1,0.0
49,1,F,2023-11-13,914,2,3,4,102419,2845,120.0,88.5886,50,0,1,4.95,1,0.0
49,1,F,2023-11-13,914,2,3,4,102419,103423,120.0,88.5886,50,0,1,4.95,1,0.0
49,1,F,2023-11-13,914,2,3,4,102426,103423,120.0,88.5952,50,0,1,49.5,1,0.0
49,1,F,2023-11-14,1045,2,3,4,102419,139870,120.0,88.5886,50,0,1,4.95,1,0.0
49,1,F,2023-11-16,909,2,3,4,102419,1351,120.0,88.5886,50,0,1,4.95,1,0.0
49,1,L,2023-11-23,690,2,3,4,2061,5606,120.0,88.39585,50,0,1,4.95,1,0.0
49,1,L,2023-11-23,690,2,3,4,102419,5606,120.0,88.5886,50,0,1,4.95,1,0.0
49,1,F,2023-11-01,944,2,3,4,2061,137742,120.0,87.9469,50,0,1,4.95,1,0.0
49,1,F,2023-11-01,944,2,3,4,102419,137742,120.0,88.5886,50,0,1,4.95,1,0.0
49,1,F,2023-11-01,944,2,3,4,102426,137742,120.0,88.5952,50,0,1,49.5,1,0.0
49,1,F,2023-11-03,690,2,3,4,102419,5606,120.0,88.5886,50,0,1,4.95,1,0.0
49,1,F,2023-11-07,905,2,3,4,102426,115223,120.0,88.5952,50,0,1,49.5,1,0.0
49,1,F,2023-11-07,905,2,3,4,105329,115223,120.0,86.9283,50,0,1,49.5,1,0.0
49,1,F,2023-11-07,909,2,3,4,102419,117515,120.0,88.5886,50,0,1,4.95,1,0.0
55,1,F,2023-11-01,1072,2,3,4,2070,102103,129.6,87.4998,20,0,1,10.0,1,0.0
55,1,F,2023-11-15,1135,2,3,4,109290,109348,133.0,97.6711,100,0,1,7.4,1,0.0
55,1,F,2023-11-20,846,2,3,4,2037,139858,133.0,98.2245,100,0,1,7.4,1,0.0
55,1,F,2023-11-21,846,2,3,4,2037,128033,133.0,98.2245,100,0,1,7.4,1,0.0
55,1,F,2023-11-23,1072,2,3,4,2037,137126,133.0,98.2245,100,0,1,7.4,1,0.0
55,1,F,2023-11-02,1072,2,3,4,2037,141684,133.0,98.224,100,0,1,7.4,1,0.0
55,1,F,2023-11-03,1213,2,3,4,2037,123643,133.0,98.224,100,0,1,7.4,1,0.0
55,1,F,2023-11-03,1213,2,3,4,2038,123643,133.0,96.7433,100,0,1,7.4,1,0.0
55,1,F,2023-11-06,846,2,3,4,2037,128033,133.0,98.2245,100,0,1,7.4,1,0.0
55,1,F,2023-11-06,846,2,3,4,109290,128033,133.0,97.6711,100,0,1,7.4,1,0.0
55,1,F,2023-11-06,964,2,3,4,2037,131312,133.0,98.224,100,0,1,7.4,1,0.0
55,1,F,2023-11-07,1072,2,3,4,2037,137037,133.0,98.2245,100,0,1,7.4,1,0.0
55,1,F,2023-11-07,1072,2,3,4,2038,2428,133.0,96.7433,100,0,1,7.4,1,0.0
55,1,F,2023-11-07,1072,2,3,4,2038,137037,133.0,96.7433,100,0,1,7.4,1,0.0
55,1,F,2023-11-08,1072,2,3,4,2037,140444,133.0,98.2245,100,0,1,7.4,1,0.0
55,1,F,2023-11-08,1072,2,3,4,2038,140444,133.0,96.7433,100,0,1,7.4,1,0.0
55,1,F,2023-11-10,1135,2,3,4,2037,3615,133.0,98.2245,100,0,1,7.4,1,0.0
55,1,F,2023-11-14,846,2,3,4,2038,117442,133.0,96.7433,100,0,1,7.4,1,0.0
55,1,F,2023-11-14,846,2,3,4,2039,117442,133.0,98.2244,100,0,1,7.4,1,0.0
55,1,F,2023-11-14,846,2,3,4,109290,117442,133.0,97.6711,100,0,1,7.4,1,0.0
52,1,F,2023-11-13,1408,2,3,4,2037,3105,133.0,98.2245,100,0,1,7.4,1,0.0
52,1,F,2023-11-13,1408,2,3,4,2037,111936,133.0,98.2245,100,0,1,7.4,1,0.0
52,1,F,2023-11-13,1408,2,3,4,2037,125973,133.0,98.2245,100,0,1,7.4,1,0.0
52,1,F,2023-11-13,1408,2,3,4,2037,131476,133.0,98.2245,100,0,1,7.4,1,0.0
52,1,F,2023-11-14,1005,2,3,4,2037,7217,133.0,98.2245,100,0,1,7.4,1,0.0
52,1,F,2023-11-21,1408,2,3,4,2037,111677,133.0,145.34175,100,50,1,11.1,2,66.5
52,1,F,2023-11-01,1116,2,3,4,2037,103766,133.0,98.224,100,0,1,7.4,1,0.0
52,1,F,2023-11-01,1116,2,3,4,2037,139068,133.0,98.224,100,0,1,7.4,1,0.0
52,1,F,2023-11-06,1005,2,3,4,2037,117103,133.0,98.224,100,0,1,7.4,1,0.0
52,1,F,2023-11-06,1116,2,3,4,2039,130530,133.0,98.2244,100,0,1,7.4,1,0.0
52,1,F,2023-11-06,1116,2,3,4,109290,130530,133.0,97.6711,100,0,1,7.4,1,0.0
52,1,F,2023-11-08,1116,2,3,4,2037,123488,133.0,98.2245,100,0,1,7.4,1,0.0
52,1,F,2023-11-08,1408,2,3,4,2038,124083,133.0,96.7433,100,0,1,7.4,1,0.0
52,1,F,2023-11-08,1408,2,3,4,109290,124083,133.0,97.6711,100,0,1,7.4,1,0.0
52,1,F,2023-11-09,1408,2,3,4,2037,111793,133.0,98.2245,100,0,1,7.4,1,0.0
49,1,F,2023-11-16,922,2,3,4,2038,136483,133.0,96.7433,100,0,1,7.4,1,0.0
49,1,F,2023-11-16,922,2,3,4,2039,136483,133.0,98.2244,100,0,1,7.4,1,0.0
49,1,F,2023-11-16,922,2,3,4,109290,136483,133.0,97.6711,100,0,1,7.4,1,0.0
49,1,F,2023-11-17,1045,2,3,4,2038,123160,133.0,96.7433,100,0,1,7.4,1,0.0
49,1,F,2023-11-20,905,2,3,4,2037,115223,133.0,98.2245,100,0,1,7.4,1,0.0
49,1,F,2023-11-21,922,2,3,4,2037,137108,133.0,98.2245,100,0,1,7.4,1,0.0
49,1,F,2023-11-22,905,2,3,4,2037,4411,133.0,98.2245,100,0,1,7.4,1,0.0
26,1,F,2023-11-15,1059,2,3,4,2037,116396,133.0,98.2245,100,0,1,7.4,1,0.0
26,1,F,2023-11-16,1059,2,3,4,2037,106313,133.0,98.2245,100,0,1,7.4,1,0.0
26,1,F,2023-11-22,1059,2,3,4,2037,116781,133.0,98.2245,100,0,1,7.4,1,0.0
49,1,F,2023-11-03,927,2,3,4,2037,114694,133.0,98.224,100,0,1,7.4,1,0.0
49,1,F,2023-11-07,905,2,3,4,2037,115223,133.0,98.2245,100,0,1,7.4,1,0.0
49,1,F,2023-11-08,690,2,3,4,109290,140910,133.0,97.6711,100,0,1,7.4,1,0.0
49,1,F,2023-11-08,905,2,3,4,2037,4411,133.0,98.2245,100,0,1,7.4,1,0.0
49,1,F,2023-11-08,927,2,3,4,2039,140035,133.0,98.2244,100,0,1,7.4,1,0.0
49,1,F,2023-11-08,927,2,3,4,109290,140035,133.0,97.6711,100,0,1,7.4,1,0.0
49,1,F,2023-11-08,1045,2,3,4,2037,10038,133.0,98.2245,100,0,1,7.4,1,0.0
52,1,F,2023-11-22,451,2,3,4,2038,123378,135.66,109.532112,114,0,1,8.436,1,0.0
52,1,F,2023-11-01,451,2,3,4,2071,121320,152.0,128.5235,100,0,1,8.7,1,0.0
52,1,F,2023-11-01,451,2,3,4,109270,121320,152.0,128.2919,100,0,1,8.5,1,0.0
55,1,F,2023-11-01,964,2,3,4,2047,129046,161.0,128.5643,100,0,1,8.5,1,0.0
52,1,F,2023-11-01,451,2,3,4,2047,123378,161.0,128.5643,100,0,1,8.5,1,0.0
26,1,F,2023-11-08,1059,2,3,4,2030,122050,166.0,128.9418,100,0,1,8.5,1,0.0
55,1,F,2023-11-15,1135,2,3,4,2030,109348,175.0,160.20225,100,25,1,10.625,2,43.75
55,1,F,2023-11-15,1135,2,3,4,124409,109348,175.0,123.9635,100,0,1,8.5,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2028,3466,175.0,128.4943,100,0,1,8.5,1,0.0
55,1,F,2023-11-20,1135,2,3,4,124409,3466,175.0,123.9635,100,0,1,8.5,1,0.0
55,1,F,2023-11-22,1135,2,3,4,2030,137513,175.0,145.44512,100,15,1,9.775,2,26.25
55,1,F,2023-11-07,846,2,3,4,2030,119138,175.0,129.2118,100,0,1,8.5,1,0.0
55,1,F,2023-11-10,1135,2,3,4,2030,127109,175.0,129.2118,100,0,1,8.5,1,0.0
55,1,F,2023-11-14,846,2,3,4,2028,117442,175.0,128.4943,100,0,1,8.5,1,0.0
55,1,F,2023-11-14,846,2,3,4,2029,117442,175.0,129.0872,100,0,1,8.5,1,0.0
55,1,F,2023-11-14,846,2,3,4,2048,117442,175.0,128.6686,100,0,1,8.5,1,0.0
55,1,F,2023-11-14,846,2,3,4,103991,117442,175.0,129.2134,100,0,1,9.0,1,0.0
55,1,F,2023-11-14,846,2,3,4,124409,117442,175.0,123.9635,100,0,1,8.5,1,0.0
52,1,F,2023-11-10,451,2,3,4,103991,7855,175.0,129.2134,100,0,1,9.0,1,0.0
52,1,F,2023-11-11,1408,2,3,4,2028,2725,175.0,128.4943,100,0,1,8.5,1,0.0
52,1,F,2023-11-11,1408,2,3,4,2029,2725,175.0,129.0872,100,0,1,8.5,1,0.0
52,1,F,2023-11-11,1408,2,3,4,2030,2725,175.0,191.1927,100,50,1,12.75,2,87.5
52,1,F,2023-11-13,894,2,3,4,2030,92,175.0,129.2118,100,0,1,8.5,1,0.0
52,1,F,2023-11-13,911,2,3,4,2030,114661,175.0,129.2118,100,0,1,8.5,1,0.0
52,1,F,2023-11-13,1408,2,3,4,2047,131476,175.0,129.1446,100,0,1,8.5,1,0.0
52,1,F,2023-11-13,1408,2,3,4,2048,131476,175.0,128.6686,100,0,1,8.5,1,0.0
52,1,F,2023-11-14,1005,2,3,4,2030,7217,175.0,129.2118,100,0,1,8.5,1,0.0
52,1,F,2023-11-15,451,2,3,4,103991,101533,175.0,129.2134,100,0,1,9.0,1,0.0
52,1,F,2023-11-15,1266,2,3,4,2035,116811,175.0,129.2125,100,0,1,8.5,1,0.0
52,1,F,2023-11-16,451,2,3,4,2029,3149,175.0,129.0872,100,0,1,8.5,1,0.0
52,1,F,2023-11-16,451,2,3,4,2047,3149,175.0,129.1446,100,0,1,8.5,1,0.0
52,1,F,2023-11-16,451,2,3,4,2048,3149,175.0,128.6686,100,0,1,8.5,1,0.0
52,1,F,2023-11-16,911,2,3,4,2032,141819,175.0,129.2135,100,0,1,8.5,1,0.0
52,1,F,2023-11-16,911,2,3,4,2047,141819,175.0,129.1446,100,0,1,8.5,1,0.0
52,1,F,2023-11-16,911,2,3,4,2048,141819,175.0,128.6686,100,0,1,8.5,1,0.0
52,1,F,2023-11-16,1266,2,3,4,2029,114474,175.0,129.0872,100,0,1,8.5,1,0.0
52,1,F,2023-11-17,451,2,3,4,2035,7866,175.0,129.2125,100,0,1,8.5,1,0.0
52,1,F,2023-11-17,451,2,3,4,2048,7866,175.0,128.6686,100,0,1,8.5,1,0.0
52,1,F,2023-11-17,451,2,3,4,109270,7866,175.0,129.1445,100,0,1,8.5,1,0.0
52,1,F,2023-11-20,1408,2,3,4,2030,111037,175.0,127.1588,100,0,1,8.5,1,0.0
52,1,F,2023-11-20,1408,2,3,4,124409,111037,175.0,123.9635,100,0,1,8.5,1,0.0
52,1,F,2023-11-21,1408,2,3,4,124409,111677,175.0,123.9635,100,0,1,8.5,1,0.0
52,1,F,2023-11-01,1116,2,3,4,2048,139068,175.0,128.2874,100,0,1,8.5,1,0.0
52,1,F,2023-11-02,553,2,3,4,2030,131476,175.0,129.2118,100,0,1,8.5,1,0.0
52,1,F,2023-11-02,894,2,3,4,2030,136552,175.0,129.2118,100,0,1,8.5,1,0.0
52,1,F,2023-11-06,451,2,3,4,2030,3123,175.0,129.2118,100,0,1,8.5,1,0.0
52,1,F,2023-11-06,1005,2,3,4,2030,117103,175.0,212.266206,100,67,1,14.195,2,117.25
52,1,F,2023-11-07,911,2,3,4,2048,3037,175.0,128.6686,100,0,1,8.5,1,0.0
52,1,F,2023-11-09,1005,2,3,4,2030,5375,175.0,129.2118,100,0,1,8.5,1,0.0
49,1,F,2023-11-10,927,2,3,4,124409,123233,175.0,123.9635,100,0,1,8.5,1,0.0
49,1,F,2023-11-13,905,2,3,4,2030,1219,175.0,129.2118,100,0,1,8.5,1,0.0
49,1,F,2023-11-13,914,2,3,4,124409,103423,175.0,123.9635,100,0,1,8.5,1,0.0
49,1,F,2023-11-15,905,2,3,4,2029,632,175.0,129.0872,100,0,1,8.5,1,0.0
49,1,F,2023-11-15,905,2,3,4,124409,681,175.0,123.9635,100,0,1,8.5,1,0.0
49,1,F,2023-11-16,905,2,3,4,2030,6428,175.0,129.2118,100,0,1,8.5,1,0.0
49,1,F,2023-11-16,905,2,3,4,2030,118027,175.0,129.2118,100,0,1,8.5,1,0.0
49,1,F,2023-11-17,914,2,3,4,103991,2654,175.0,129.2134,100,0,1,9.0,1,0.0
49,1,F,2023-11-18,1045,2,3,4,2028,4338,175.0,128.4943,100,0,1,8.5,1,0.0
49,1,F,2023-11-18,1045,2,3,4,2029,4338,175.0,129.0872,100,0,1,8.5,1,0.0
49,1,F,2023-11-20,905,2,3,4,2032,115223,175.0,129.2135,100,0,1,8.5,1,0.0
49,1,F,2023-11-22,905,2,3,4,2030,4411,175.0,127.1588,100,0,1,8.5,1,0.0
49,1,F,2023-11-22,914,2,3,4,2030,108880,175.0,127.1588,100,0,1,8.5,1,0.0
49,1,L,2023-11-23,905,2,3,4,2030,9244,175.0,127.1588,100,0,1,8.5,1,0.0
26,1,F,2023-11-15,1059,2,3,4,2048,122050,175.0,128.6686,100,0,1,8.5,1,0.0
26,1,F,2023-11-16,1059,2,3,4,2030,106313,175.0,129.2118,100,0,1,8.5,1,0.0
26,1,F,2023-11-16,1059,2,3,4,2047,106313,175.0,129.1446,100,0,1,8.5,1,0.0
26,1,F,2023-11-16,1059,2,3,4,2048,106313,175.0,128.6686,100,0,1,8.5,1,0.0
26,1,F,2023-11-21,907,2,3,4,103991,115681,175.0,129.2134,100,0,1,9.0,1,0.0
26,1,F,2023-11-22,1059,2,3,4,2048,116781,175.0,128.6686,100,0,1,8.5,1,0.0
49,1,F,2023-11-07,905,2,3,4,103991,115223,175.0,129.2134,100,0,1,9.0,1,0.0
49,1,F,2023-11-07,909,2,3,4,2030,117515,175.0,129.2118,100,0,1,8.5,1,0.0
49,1,F,2023-11-08,690,2,3,4,2030,4817,175.0,129.2118,100,0,1,8.5,1,0.0
49,1,F,2023-11-08,905,2,3,4,2030,4411,175.0,129.2118,100,0,1,8.5,1,0.0
49,1,F,2023-11-08,914,2,3,4,2030,1528,175.0,129.2118,100,0,1,8.5,1,0.0
49,1,F,2023-11-08,927,2,3,4,2030,112326,175.0,141.60798,100,10,1,9.35,2,17.5
49,1,F,2023-11-08,927,2,3,4,2048,140035,175.0,128.6686,100,0,1,8.5,1,0.0
49,1,F,2023-11-08,944,2,3,4,2030,127507,175.0,147.80607,100,15,1,9.775,2,26.25
49,1,F,2023-11-08,944,2,3,4,2030,128458,175.0,129.2118,100,0,1,8.5,1,0.0
49,1,F,2023-11-13,914,2,3,4,2040,2845,183.0,135.1028,100,0,1,8.5,1,0.0
49,1,F,2023-11-09,914,2,3,4,2041,106380,183.0,134.6472,100,0,1,8.5,1,0.0
49,1,F,2023-11-09,914,2,3,4,2040,126298,183.0,135.1028,100,0,1,8.5,1,0.0
49,1,F,2023-11-09,914,2,3,4,2040,106380,183.0,135.1028,100,0,1,8.5,1,0.0
49,1,F,2023-11-22,914,2,3,4,2040,108880,183.0,135.1028,100,0,1,8.5,1,0.0
49,1,F,2023-11-17,914,2,3,4,2040,2654,183.0,135.1028,100,0,1,8.5,1,0.0
49,1,F,2023-11-13,914,2,3,4,2041,103423,183.0,134.6472,100,0,1,8.5,1,0.0
49,1,F,2023-11-13,914,2,3,4,2041,2845,183.0,134.6472,100,0,1,8.5,1,0.0
49,1,F,2023-11-13,914,2,3,4,2040,103423,183.0,135.1028,100,0,1,8.5,1,0.0
49,1,F,2023-11-09,927,2,3,4,2040,137698,183.0,135.1028,100,0,1,8.5,1,0.0
49,1,F,2023-11-09,927,2,3,4,2041,137698,183.0,134.6472,100,0,1,8.5,1,0.0
52,1,F,2023-11-17,451,2,3,4,2040,7866,183.0,135.1028,100,0,1,8.5,1,0.0
49,1,F,2023-11-06,909,2,3,4,2037,141507,199.5,147.33675,150,0,1,11.1,1,0.0
55,1,F,2023-11-15,1135,2,3,4,2037,109348,199.5,170.895375,150,25,1,12.95,2,33.25
49,1,F,2023-11-07,927,2,3,4,2037,106845,199.5,175.6071,150,30,1,13.32,2,39.9
52,1,F,2023-11-08,1408,2,3,4,109290,124822,199.5,146.50665,150,0,1,11.1,1,0.0
52,1,F,2023-11-06,1266,2,3,4,2039,116329,199.5,147.3366,150,0,1,11.1,1,0.0
26,1,F,2023-11-15,998,2,3,4,109290,124931,199.5,193.3472,150,50,1,14.8,2,66.5
52,1,F,2023-11-14,911,2,3,4,2037,115511,199.5,147.33675,150,0,1,11.1,1,0.0
55,1,F,2023-11-10,1135,2,3,4,2037,127109,199.5,147.33675,150,0,1,11.1,1,0.0
